Allen Y Mejia,3.57E+15,
Gladis R Seim,4.16E+15,
Rebecca Merrill,4.22E+15,
Thanh H Ballou,3.57E+15,
Oscar Lara,3.49E+14,
Freda W Beil,5.45E+15,
Juanita H Foster,3.04E+13,
Brent B Leyva,3.91E+13,
Connie A Ellis,3.56E+15,
Jared Q Borum,5.00E+15,
Vernon James,5.35E+15,
Susan Dicks,6.51E+15,
Jorge A Bennett,3.58E+15,
Conrad K Hedstrom,4.42E+15,
Benjamin N Wilkerson,3.01E+13,
Dallas Nieman,3.78E+14,
Glenn J Meyers,3.56E+15,
Santiago U Ottinger,6.01E+15,
Virginia Cox,6.01E+15,
Vanda B Kellner,3.54E+15,
Stacy P Lancaster,4.95E+15,
Edelmira X Kinlaw,3.54E+15,
Sue M Wagner,6.47E+15,
Clair R Price,3.79E+14,
Micheal K Wyatt,3.71E+14,
Lashunda D Flock,3.57E+15,
Elizabeth Ballard,3.01E+13,
Justin Brodersen,3.75E+14,
Clyde B Clemons,6.01E+15,
Chelsey L Wilmore,5.39E+15,
Lee J Burgess,3.72E+14,
Brant J Shockley,4.98E+15,
Martha Parks,3.54E+15,
Junie G Render,3.04E+13,
Diane L Rasmussen,3.78E+14,
Shawnee E Paniagua,3.53E+15,
Philip F Albert,3.56E+15,
Roy T Schnell,3.79E+14,
Ricky Kelley,4.30E+15,
Kieth Linden,4.53E+15,
Wesley T Allison,4.79E+15,
Ronald V Barreto,4.78E+15,
Rita Q Conrad,3.57E+15,
Teddy Lino,5.26E+15,
Aaron Y Mathis,5.41E+15,
Carla Y Cordell,6.53E+15,
Lorraine C Dalton,3.43E+14,
Rickie T Ackles,3.06E+13,
Todd K Barton,3.47E+14,
Dalia T Sampley,5.41E+15,
Rita Peters,3.54E+15,
Breann Doles,6.01E+15,
Brandon O Potter,3.09E+13,
Gil Felty,4.75E+15,
Tracy W Mays,5.27E+15,
Bobbye Y Mcniel,3.06E+13,
Jay T Mccormick,4.92E+15,
Delois Letcher,4.24E+15,
Gloria M Hensley,3.01E+13,
Mariel Wellington,5.44E+15,
Glenn X Solomon,3.48E+14,
Rosaria F Nugent,6.47E+15,
Crystal B Avery,4.47E+15,
Janise V Arwood,3.73E+14,
Glenn C Farley,4.42E+15,
Donnie H Brandl,5.14E+15,
Daniel T Kim,3.10E+13,
Angeles N Picou,3.46E+14,
Norman R Tanner,3.58E+15,
Robbi I Frechette,3.58E+15,
Elaine X Berry,4.65E+15,
Rubin G Mance,3.46E+14,
Howard U Guerra,6.59E+15,
Geoffrey X Pinkerton,5.49E+15,
Erica H Barker,3.55E+15,
Columbus U Straka,3.55E+15,
Jeanette Fields,3.44E+14,
Daryl Travis,3.05E+13,
Marie Petty,4.56E+15,
Tyrell L Cisneros,3.53E+15,
Janet E Benjamin,5.29E+15,
Deena J Spohn,3.10E+13,
Adam F Ayers,5.19E+15,
Olin T Dangerfield,6.01E+15,
Marvin E Ellis,3.56E+15,
Aleida Fernandez,4.07E+15,
Eugene H Weeks,3.73E+14,
Marcelo U Symons,3.45E+14,
Peggy F Atkinson,5.30E+15,
Roger D Kuzma,4.07E+15,
Dustin T Lindsey,3.59E+15,
Sebrina Turnbull,3.57E+15,
Brittany A Haynes,3.71E+14,
Spencer Rohde,6.59E+15,
Tommy S Knight,3.02E+13,
Hyman N Martucci,6.57E+15,
Bryan J Frazier,3.10E+13,
Sylvester Swafford,3.49E+14,
Floyd V Ayers,6.45E+15,
Tim Rivenbark,5.49E+15,
Joshua P Tyson,6.54E+15,
Lee Weinstein,3.55E+15,
Holly Y Burnett,3.10E+13,
Dino Marrs,3.58E+15,
Diane Bruce,6.01E+15,
Derrick V Catalan,5.24E+15,
Richard A Castaneda,3.54E+15,
Meridith Ybarra,3.56E+15,
Barbara Mcgowan,5.24E+15,
Kitty G Shim,6.01E+15,
Jerry Heath,6.01E+15,
Audie Q Goldberg,3.58E+15,
Jon S Sanchez,4.93E+15,
Hubert R Xu,3.47E+14,
Laura S Marquez,5.35E+15,
Kizzie W Orellana,6.22E+15,
Francis W Hayden,6.52E+15,
Clint E Otey,6.45E+15,
Eric E Pace,3.54E+15,
Fleta Y Selig,5.20E+15,
Juanita Z Sanders,5.25E+15,
Colby Cleveland,3.09E+13,
Craig G Compton,4.69E+15,
Georgiana Heitzman,4.84E+15,
Jerome Clarke,3.04E+13,
Rico J Takahashi,5.30E+15,
Ramon Joyce,6.56E+15,
Bo Bess,3.77E+14,
Joyce W Wise,5.31E+15,
Marshall J Dennard,4.76E+15,
Melvin Tillman,4.19E+15,
Pasquale Chun,4.81E+15,
Lisa U Santiago,3.74E+14,
Derek Montagna,6.50E+15,
Bradley Frost,3.57E+15,
Yolande B Nobles,4.59E+15,
Bruce S Blackwell,5.48E+15,
Margene T Mcphearson,5.10E+15,
Lori V Workman,3.54E+15,
Jerold A Velasquez,3.73E+14,
Denise T England,6.49E+15,
Leo K Janssen,3.50E+14,
Eleanor L Ashley,3.43E+14,
Richelle S Mcdowell,5.41E+15,
Allen O Donovan,6.01E+15,
Arnulfo P Tirrell,3.44E+14,
Grace O Sharpe,3.01E+13,
Sierra A Wentz,3.74E+14,
Regina O Clay,6.01E+15,
Genevie I Frink,3.10E+13,
Virginia N Smith,6.01E+15,
Marquerite D Klein,5.49E+15,
Kelly Ray,3.10E+13,
Keisha A Sims,3.72E+14,
Maurice Cherry,3.79E+14,
Harlan Wicks,5.26E+15,
Ronald Q Cotton,3.04E+13,
Nathalie Romero,4.92E+15,
Debbie U Bender,3.56E+15,
Ronnie S Loveday,6.01E+15,
Patricia Boyle,3.58E+15,
Alba I Willey,6.49E+15,
Antonio Carney,3.55E+15,
Terrance T Bark,3.58E+15,
Rebecca Z Watkins,6.01E+15,
Marcos G Enos,5.24E+15,
Antonio Y Koch,6.46E+15,
Gabriela A Primmer,5.17E+15,
Frances G Adkins,3.43E+14,
Kristian V Rupp,4.12E+15,
Wanda K Grant,3.50E+14,
Francis Bonner,4.82E+15,
Ernest M Armstrong,3.53E+15,
Barrett Deason,6.01E+15,
Philip Y Rice,4.63E+15,
Christie W Lown,3.44E+14,
Christopher N Stanton,6.01E+15,
Luciano Gillis,3.01E+13,
Lori Z Serrano,4.32E+15,
Lavenia Y Markel,4.48E+15,
Roberta C Lynn,4.26E+15,
Rickie Difiore,4.29E+15,
Samantha W Pitts,5.48E+15,
Neda Girton,3.57E+15,
Maria M Burton,4.18E+15,
Fredia W Chisolm,4.66E+15,
Carlos F Leblanc,3.79E+14,
Ben Hardaway,6.01E+15,
Regina Juarez,6.22E+15,
Ivory D Polley,3.68E+13,
Brenda U Carr,3.01E+13,
Marcie B Neu,5.45E+15,
Maurice Merritt,3.00E+13,
Murray E Broaddus,6.49E+15,
Mildred N Sexton,3.09E+13,
Michel F Whobrey,4.21E+15,
Susan G Oneil,6.01E+15,
Jennette Stenberg,3.03E+13,
Vernon O Short,5.26E+15,
Rochelle O Hereford,5.46E+15,
Herbert A Green,3.57E+15,
Marg O Armas,5.21E+15,
Victoria X Webb,6.01E+15,
Brendon Mears,4.35E+15,
Yolanda A Short,5.45E+15,
Earline J Troncoso,5.27E+15,
Jonathan F Savage,4.21E+15,
Winford Adcock,3.04E+13,
Andrea J Newman,4.26E+15,
Hollie A Kovac,5.46E+15,
Dennis Ochoa,3.01E+13,
Yung Witter,3.00E+13,
Carmen Williamson,3.69E+13,
Clayton V Durrant,3.44E+14,
Edith J Ortega,3.01E+13,
Jin Leek,3.57E+15,
Bill N Vaughn,6.01E+15,
Benjamin O Vachon,3.76E+14,
William Stuart,3.53E+15,
Carrie M Knickerbocker,6.01E+15,
Barry Barnes,3.05E+13,
Charline Kennelly,3.59E+15,
Beatrice L Henderson,3.55E+15,
Siobhan I Eggleston,3.78E+14,
Johnny A Sykes,3.00E+13,
Jennie Delozier,5.33E+15,
Valerie Bray,6.01E+15,
Tanna G Ratley,6.01E+15,
Anthony Cleveland,5.41E+15,
Lavenia V Mcdorman,5.10E+15,
Beth N Oconnor,3.57E+15,
Yelena Belles,6.01E+15,
Mario I Roman,6.01E+15,
Miyoko F Trumbauer,3.90E+13,
Jeffery B Fields,6.01E+15,
Columbus Colclough,6.49E+15,
Veronica Gentry,5.11E+15,
Maximo C Schiller,4.21E+15,
Rachel Z Alvarado,5.46E+15,
Henry O Capo,3.45E+14,
Sheila Irwin,6.01E+15,
Albertha R Ramires,6.01E+15,
Alicia U Farrell,3.42E+14,
Mindi L Matter,3.45E+14,
Bobby L Rice,3.56E+15,
Maranda Miramontes,3.05E+13,
Fred Horn,5.22E+15,
Zena E Burgan,3.02E+13,
Dennis X Bray,5.39E+15,
Freddy Gendreau,4.59E+15,
Phyllis D Skinner,4.80E+15,
Kallie Vos,4.29E+15,
Patrick L Reilly,3.55E+15,
Carmela E Seward,5.30E+15,
Rhonda Y Garrison,4.23E+15,
Ricky F Gochenour,3.56E+15,
Ramon D Hunter,4.56E+15,
Sara S Downer,4.05E+15,
Helen J Foster,3.55E+15,
Dannie O Kagan,3.86E+13,
Clarence L Tran,4.48E+15,
Klara L Haupt,3.50E+14,
Dawn Schultz,5.25E+15,
George B Banton,3.55E+15,
Roberta Gross,3.56E+15,
Verda Dambrosio,3.57E+15,
Bradley R Talley,5.35E+15,
Zack D Bockman,3.00E+13,
Victoria M Glenn,3.43E+14,
Agustin C Utsey,3.53E+15,
Beverly A Medina,3.49E+14,
Dannette Kwon,3.58E+15,
Chad U Palmer,4.57E+15,
Stormy Fang,6.01E+15,
Christina O Cabrera,6.01E+15,
Cyndy V Giroux,5.34E+15,
Jerome Todd,3.01E+13,
Zulema Bourn,5.23E+15,
William A Porter,3.10E+13,
Ileana Frasher,3.00E+13,
Wayne Lopez,4.12E+15,
Esther F Deckert,3.49E+14,
Tracy H Delacruz,4.10E+15,
Ela Y Raiford,5.43E+15,
Aaron R Patton,3.53E+15,
Lesli Legere,6.01E+15,
Beatrice Le,3.00E+13,
Trey Z Stocking,5.00E+15,
Jean K Levine,6.01E+15,
Jeremy V Bow,6.01E+15,
Carl Charles,3.57E+15,
Marisela Q Dorris,3.59E+15,
Bruce W Figueroa,3.02E+13,
Graig Estes,3.58E+15,
Maurice T Gamble,3.56E+15,
Viva Kepner,3.70E+14,
Francis C Mason,3.59E+15,
Ellis Claude,4.81E+15,
Ernest O Nunez,3.53E+15,
Terrell X Mattison,3.46E+14,
Carol C Sawyer,5.30E+15,
Austin O Richins,3.42E+14,
Jacob Y Roth,6.46E+15,
Elliot Gist,3.67E+13,
Cheryl Travis,3.96E+13,
Claude Palumbo,3.55E+15,
Gloria Blankenship,3.79E+14,
Dorene L Weekes,5.20E+15,
Jason Duke,3.55E+15,
Nick M Leiva,3.10E+13,
Bill Santana,6.50E+15,
Miss E Rosenfeld,3.74E+14,
Oscar X Glass,3.44E+14,
Cleora Lanz,4.82E+15,
Samuel V Koch,4.96E+15,
Tiffani K Geise,3.71E+14,
Bradley N Oliver,5.18E+15,
Emilio I Dumond,3.55E+15,
Samantha M Conrad,6.01E+15,
Blondell F Wilde,3.50E+14,
Helen Fuller,4.39E+15,
Erin Cabot,6.01E+15,
Cheryl L Booker,3.09E+13,
Carol S Luebke,3.02E+13,
Harold Baker,5.40E+15,
Vida Naylor,3.53E+15,
Doris I Carrillo,3.56E+15,
Maren A Goldman,3.74E+14,
Sam X Merritt,5.16E+15,
Toshiko R Doherty,6.53E+15,
Earl Gallegos,4.41E+15,
Sibyl Styer,3.02E+13,
Norman L Maddox,3.05E+13,
Nicki K Abadie,3.54E+15,
Tommy T Sharpe,6.22E+15,
Alva H Kidd,4.31E+15,
Jeanette Hutchinson,3.76E+14,
Bernardo Q Coggin,6.01E+15,
Christina L Franks,4.86E+15,
Leontine Wyant,6.01E+15,
Steven T Nielsen,3.46E+14,
Lorenzo X Mcclain,4.28E+15,
Kathy Q Buchanan,3.58E+15,
Janise O Jacinto,6.01E+15,
Bernard V Terrell,3.04E+13,
Gil Burkhead,3.01E+13,
Katherine D Ewing,3.56E+15,
Luis I Shank,6.45E+15,
Adam Warner,5.15E+15,
Brian O Worthy,4.68E+15,
Megan C Moran,6.48E+15,
Tiara Stepp,3.57E+15,
Arthur A Robles,3.43E+14,
Maire U Gibbs,5.22E+15,
Dale Q Romero,3.77E+14,
Keneth E Kephart,5.28E+15,
Frank K Blankenship,3.10E+13,
Albert K Feeley,3.56E+15,
Betty E Griffith,3.76E+14,
Renay Z Eldredge,3.77E+14,
Lewis Richard,4.01E+15,
Lanell F Yao,3.55E+15,
Cheryl F Hays,4.64E+15,
Lavern V Vitiello,3.04E+13,
Todd Roy,3.02E+13,
Zita B Morlan,3.70E+14,
Alvin F Robertson,6.01E+15,
Thurman M Pender,3.41E+14,
Troy U Mccormick,3.75E+14,
Zachary J Pinard,6.01E+15,
Anita W Bishop,5.35E+15,
Leeann H Won,6.01E+15,
Anna X Sloan,3.58E+15,
Eric Q Middaugh,3.71E+14,
Melissa C Mullins,3.04E+13,
Ned I Poteat,6.47E+15,
Debra V Macias,4.61E+15,
Eleonore Q Lenard,4.80E+15,
Oscar K Gamble,5.25E+15,
Gaylord K Peery,6.01E+15,
Ronald N Glass,5.49E+15,
Freeda D Heenan,4.89E+15,
Laurie I Richardson,3.55E+15,
Belen U Hager,3.06E+13,
Sherry D Kaufman,5.49E+15,
Willard E Gidley,5.36E+15,
Dustin P Keith,4.98E+15,
Enoch Mccullar,6.01E+15,
Timothy R Carey,5.28E+15,
Kymberly J Strother,4.52E+15,
Albert I Brewer,6.01E+15,
Rickie B Tharpe,5.13E+15,
Lori Frank,3.09E+13,
Dorothea Y Philip,3.02E+13,
Dustin J Christian,6.01E+15,
Tasia G Menges,6.01E+15,
Lisa M Robles,3.09E+13,
Blake K Blackstock,4.27E+15,
Mario Farley,4.42E+15,
Kip Traynor,5.44E+15,
Debra G Adams,6.01E+15,
Oswaldo Y Meany,5.18E+15,
Johnny Roberts,6.01E+15,
Corie Y Coggin,3.73E+14,
George I Soto,4.02E+15,
Babette Paulus,5.41E+15,
Michele Parker,3.67E+13,
Marion T Ozuna,3.57E+15,
Bernard V Dixon,4.78E+15,
Tim L Binette,4.35E+15,
Roy Bond,3.53E+15,
Dania B Mcwhirter,3.46E+14,
Douglas L Velez,4.69E+15,
Shane N Agan,3.56E+15,
Jonathan J Mooney,3.43E+14,
Clement Calahan,6.01E+15,
Victor F Walters,4.59E+15,
Damian S Grover,3.57E+15,
Edith Maldonado,3.04E+13,
Penney Kershaw,4.28E+15,
Cheryl Lambert,3.79E+14,
Elliot F Sebring,5.22E+15,
Johnny F Brown,3.04E+13,
Jamie W Acord,6.01E+15,
Laura Hobbs,4.43E+15,
Debby T Hipple,3.63E+13,
Jason Lloyd,4.47E+15,
Lachelle Terrill,6.22E+15,
Amanda F Martinez,5.37E+15,
Brianna B Whitham,3.53E+15,
Dan B Thomas,3.04E+13,
Pamella C Farmer,3.55E+15,
Mildred P Kidd,3.00E+13,
Burton H Fabian,3.71E+14,
Steven Dale,4.31E+15,
Corina X Favreau,6.23E+15,
Debra R Lambert,4.78E+15,
Thora W Golliday,3.49E+14,
Charlie Navarro,4.46E+15,
Pa I Nobles,5.14E+15,
Elaine W Ross,3.41E+14,
Mechelle T Bowker,3.44E+14,
Rita R Lamb,3.49E+14,
Chrystal U Ricardo,4.71E+15,
Donald V Young,4.23E+15,
Phebe Winkler,5.46E+15,
Ashley W Travis,4.10E+15,
Ashleigh Woodall,6.01E+15,
Jim Anthony,5.36E+15,
Britt D Minner,5.35E+15,
Kelly Gardner,3.73E+14,
Kristi H Tufts,6.01E+15,
Rick I Espinoza,6.48E+15,
Floretta B Delreal,5.34E+15,
Lillian Weiss,3.49E+14,
Lela U Herbert,5.50E+15,
Catherine L Sargent,3.61E+13,
Rick M Wile,3.77E+14,
Mark E Woods,5.48E+15,
Dwight D Laxton,6.01E+15,
Peter L Patton,3.05E+13,
Hung C Santoro,3.04E+13,
Valerie X Pugh,4.34E+15,
Sammy Grondin,3.53E+15,
Henry A Santos,3.04E+13,
Noble Huskey,4.31E+15,
Patricia B Ramos,3.40E+14,
Laura Hinerman,6.46E+15,
Ethel W Mclaughlin,3.58E+15,
Antonio G Rencher,4.93E+15,
Amy X Hoffman,6.01E+15,
Armand U Macmillan,5.10E+15,
Rose G Allen,6.23E+15,
Josette B Gorby,4.06E+15,
Cynthia Butler,5.45E+15,
Guillermo I Tullos,6.01E+15,
Gary Eaton,3.56E+15,
Yuko Duke,3.04E+13,
Lucille Jordan,3.01E+13,
Samuel J Almendarez,3.55E+15,
Jonathan Q Gibson,5.43E+15,
Pia Z Macintyre,4.64E+15,
Alex A Travis,4.83E+15,
Blanca Fleet,5.21E+15,
Ronald P Joyner,3.06E+13,
Jaleesa M Niblett,6.01E+15,
Manuel B Zimmerman,3.44E+14,
Fernando B Leal,6.01E+15,
Charlotte U Lara,3.59E+15,
Elaine Touchet,6.01E+15,
Christopher Long,6.23E+15,
Concha L Keown,3.05E+13,
Vanessa K Carney,3.74E+14,
Rayna I Courter,3.48E+14,
Loretta E Huffman,3.41E+14,
Indira Yeary,5.50E+15,
Tim S Frederick,3.02E+13,
Ty O Trudel,3.02E+13,
Debra E Dominguez,3.10E+13,
Marty B Bowlin,6.01E+15,
Terry O Richmond,3.03E+13,
Angeline Cowling,5.39E+15,
Manuel K Cole,4.14E+15,
Mohammed Falzone,5.22E+15,
Roberto Manning,5.33E+15,
Shila N Parkison,4.20E+15,
Billy Rollins,4.06E+15,
Reynaldo T Griggs,6.01E+15,
Jacob N Waller,3.46E+14,
Beverley W Tyner,3.66E+13,
Dolores G Buckley,3.97E+13,
Lanny F Montford,3.53E+15,
Shawn Collins,3.50E+14,
Clay D Zuehlke,6.01E+15,
Nathan Q Middleton,5.14E+15,
Thomasine P Broome,3.72E+14,
Steve Z Robbins,3.55E+15,
Kelvin M Tally,4.53E+15,
Dolores O Cantu,4.57E+15,
Ollie E Pulaski,6.01E+15,
Scott X Schmidt,5.48E+15,
Tisha Weishaar,5.27E+15,
Rita Pugh,3.75E+14,
Jesse N Pedro,3.02E+13,
Justin C Good,5.38E+15,
Jerlene T Carpio,3.45E+14,
Brian N Jenkins,6.01E+15,
Kelley Roepke,3.48E+14,
Robin P Townsend,5.36E+15,
Heriberto D Peak,3.56E+15,
Francis Hewitt,3.01E+13,
Mose Merkle,3.40E+14,
Dorothy Z Mendez,3.57E+15,
Edgar G Ezzell,3.47E+14,
Joshua Osborn,3.57E+15,
Edwardo Z Turek,5.23E+15,
Dennis S Joseph,6.48E+15,
Joseph Blackwood,3.66E+13,
Samantha W Payne,3.53E+15,
Luann Oday,5.46E+15,
Clarence Kramer,6.01E+15,
Chu W Kleiman,4.80E+15,
Tom V Langley,5.16E+15,
Ronny Z Twigg,3.46E+14,
Hector U Velazquez,3.48E+14,
Eldora W Condrey,3.46E+14,
Anna G Stokes,3.04E+13,
Steve G Stoneman,4.39E+15,
Michael E Sellers,5.33E+15,
Julietta D Wolfson,3.10E+13,
George Mccarthy,6.01E+15,
Lucio P Giron,3.53E+15,
Ronald E Thornton,4.24E+15,
Sharonda T Valtierra,3.49E+14,
Randy Y Valdez,6.01E+15,
Kareem C Prunty,5.35E+15,
Melissa Patrick,6.01E+15,
Chris S Cintron,3.58E+15,
Bill H Mayo,5.29E+15,
Daryl Willett,5.24E+15,
Phyllis Faulkner,3.09E+13,
Merrie N Tao,6.01E+15,
Leon Frye,6.01E+15,
Darell P Witcher,5.40E+15,
Allen H Harvey,5.16E+15,
Ji N Wideman,5.20E+15,
Cheryl M Kent,3.53E+15,
Rosendo V Bold,5.18E+15,
Gail O Marks,6.01E+15,
Basil H Dziedzic,6.01E+15,
Shannon M Merrill,4.22E+15,
Russell V Stotler,3.02E+13,
Irene M Reynolds,3.73E+14,
Lashawna J Mercer,4.81E+15,
Bryan G Maynard,6.55E+15,
Mike Millikin,4.90E+15,
Joan X Rhodes,3.05E+13,
Mollie Haws,3.99E+13,
Rachel K Vargas,6.01E+15,
Vance Akin,6.48E+15,
Kathleen M Mathews,5.35E+15,
Noe Dublin,5.12E+15,
Francisco Snow,4.40E+15,
Delmer A Havener,4.80E+15,
Lois Gregory,3.55E+15,
Cortez Shatzer,3.10E+13,
Anita P Rogers,3.02E+13,
Leandra Villalobos,3.58E+15,
Michele M Goodman,3.78E+14,
Dante S Mcmorris,3.75E+14,
Marion A Johns,3.45E+14,
Sung Hansel,6.22E+15,
Christina R Gentry,4.71E+15,
Chae D Volk,5.36E+15,
Josephine U Mccarthy,5.12E+15,
Maryanna Fabiano,3.58E+15,
Jesus L Knowles,4.32E+15,
Brigid C Hummer,3.71E+14,
Glen Robles,3.42E+14,
Marnie Worm,3.77E+14,
Dale O Cameron,6.01E+15,
Numbers A Jorge,3.74E+14,
Tony Q Floyd,3.55E+15,
Hortencia Kato,3.04E+13,
Eric G Middleton,3.80E+13,
Fabian J Bleau,5.46E+15,
Annie L Barton,5.14E+15,
Johnson A Vinci,3.05E+13,
Ramon T Peterson,6.01E+15,
Lily C Baumgardner,5.48E+15,
Mario B Juarez,3.00E+13,
Charlene W Landry,4.92E+15,
Gloria U Burks,5.17E+15,
Francis T Garret,6.01E+15,
Jim Vazquez,6.01E+15,
Abdul P Binkley,5.39E+15,
Ashley G Prince,3.76E+14,
Julio V Trainer,5.40E+15,
Warren A Ferrell,5.25E+15,
Yung C Buckler,5.41E+15,
Heather S Cherry,5.14E+15,
Wade T Mcmurtry,3.03E+13,
Regina C Gonzales,3.01E+13,
Michaela H Mccaa,4.83E+15,
Cathy H Cameron,3.56E+15,
Brandie Q Bradt,4.82E+15,
Ramon I Gutierrez,4.59E+15,
Connie Langston,3.41E+14,
Timothy Ramirez,3.02E+13,
Gabrielle Disanto,3.09E+13,
Kevin F Graham,3.95E+13,
Charleen Mcquay,4.88E+15,
Danielle C Meyers,3.47E+14,
Evie P Somerville,4.79E+15,
Steve A Albert,3.04E+13,
Mathilda X Cadorette,4.37E+15,
Sandra G Lowe,3.09E+13,
Terri Q Lowther,3.40E+14,
Jessica Hughes,3.49E+14,
Marhta Borel,6.49E+15,
Martin Sears,3.58E+15,
Kris Elders,3.71E+14,
Jacqueline E Tillman,4.09E+15,
Alison Y Redington,4.09E+15,
Bryan Chan,5.48E+15,
Wendy H Ayala,6.01E+15,
Terry Q Ball,4.06E+15,
Louis R Donis,3.72E+14,
Lynn Parks,3.03E+13,
Devon O Stockard,3.41E+14,
Shannon A Lynn,5.24E+15,
Dillon U Tewksbury,3.49E+14,
Ernest Skinner,5.18E+15,
Ute P Mcculley,3.56E+15,
Maria Ross,3.54E+15,
Jarrod P Noah,3.43E+14,
Virginia U Goff,4.19E+15,
Jodi V Lipp,3.56E+15,
Erin Y Riggs,3.01E+13,
Shannon C Whidden,3.85E+13,
Tommy Kirkland,3.58E+15,
Earline T Metivier,5.33E+15,
Carol Beach,3.69E+13,
Dalton Y Hooks,3.77E+14,
Jon K Nolan,3.71E+14,
Byron T Auld,3.53E+15,
Erica Dean,3.67E+13,
Leslie A Schweizer,3.02E+13,
Ryan N Melendez,4.07E+15,
Jamey B Brase,4.02E+15,
Connie I Bennett,3.82E+13,
Rufus Mapes,3.78E+14,
Vanessa T Gould,5.19E+15,
Jayne L Stinchcomb,5.22E+15,
Alex U Shields,3.46E+14,
Dodie Passmore,3.47E+14,
Ana Wilder,5.32E+15,
Marcia Roebuck,3.56E+15,
April Q Mccarty,4.68E+15,
Lenita I Landes,3.48E+14,
Jon W Carson,3.94E+13,
Duncan B Tracy,5.19E+15,
Frederick Wood,4.70E+15,
Rod R Wedel,3.43E+14,
Gail E Giles,3.00E+13,
Sebastian S Placencia,3.01E+13,
Crystal U Hall,3.70E+14,
Stacy E Saffold,5.10E+15,
Rhonda Q Cantu,3.77E+14,
Ted Florez,3.48E+14,
Judith X Blanchard,4.96E+15,
Nikki F Canty,4.96E+15,
Erin O Oconnor,3.72E+14,
Nigel Concannon,3.10E+13,
Russell Guy,3.76E+14,
Evan Cluck,3.80E+14,
Alice M Bell,3.03E+13,
Doug W Marinello,6.22E+15,
Henry Washington,4.34E+15,
Omega K Cha,3.56E+15,
Ralph U Gillespie,3.78E+14,
Marguerite Relyea,6.48E+15,
Joel B Woods,4.54E+15,
Gerard Z Lillie,5.34E+15,
Billy J Delacruz,3.46E+14,
Jody E Rogge,3.55E+15,
Eugene S Rivers,3.56E+15,
Everette B Armwood,6.01E+15,
Lewis A Caldwell,3.70E+14,
Ruthann S Lett,4.33E+15,
Susan L Michael,4.32E+15,
Lesia I Eastham,3.45E+14,
Peter P Terrell,3.10E+13,
Mckinley Buchman,4.57E+15,
Eric H Wiley,6.01E+15,
Jay N Row,5.25E+15,
Nicole Quinn,3.56E+15,
Whitney Y Mullinix,3.45E+14,
Annie Whitaker,4.85E+15,
Tyisha Kamps,5.42E+15,
Philip P Wells,3.42E+14,
Susann Z Romero,6.45E+15,
Joanne Knox,6.01E+15,
Gregorio Mandeville,3.06E+13,
Alvin V Hopper,3.47E+14,
Julius Lappin,6.01E+15,
Terry C Hanson,6.50E+15,
Mabel Brobst,5.38E+15,
Regina Ray,3.01E+13,
Norris R Seiler,3.00E+13,
Walter S Howard,6.01E+15,
Willa N Lamothe,3.01E+13,
Sarah M Castaneda,3.40E+14,
Horace I Carlson,3.70E+14,
Pauline C Reid,5.12E+15,
Sanford R Hayne,5.23E+15,
Hazel Stephens,3.74E+14,
Von U Hammon,4.01E+15,
Roger N Carson,5.22E+15,
Audria B Call,3.58E+15,
George T Alexander,3.80E+14,
Linette Gardella,3.59E+15,
Gregory M Sims,3.55E+15,
Randolph N Mcalpin,3.50E+14,
Stanley Espinoza,5.13E+15,
Mauricio W Clary,3.70E+14,
Elaine Pena,6.46E+15,
Jenelle Slattery,5.30E+15,
Jane N Maxwell,5.45E+15,
Zenia Q Gravely,6.01E+15,
Alexander N Noble,5.25E+15,
Cary Z Oldham,3.05E+13,
Judith W Hensley,4.79E+15,
Williemae G Wedge,3.78E+14,
Jamie I Beard,3.04E+13,
Margarito O Bhatt,3.53E+15,
Derrick I Pratt,5.47E+15,
Rena K Friddle,6.01E+15,
Mary N Barron,6.01E+15,
Deneen Z Yarnell,6.01E+15,
Alma E Morrison,6.01E+15,
Kanisha Pfarr,3.58E+15,
Derrick Kelley,3.56E+15,
Nathan Ballance,4.48E+15,
Sean C Mclaughlin,5.32E+15,
Damien Q Altieri,3.02E+13,
Donald Y Heath,6.01E+15,
Adena S Metcalfe,3.00E+13,
Ellen V Haynes,3.54E+15,
Whitney A Herzig,6.47E+15,
Doris L Shelton,6.01E+15,
Shannon H Reimers,3.75E+14,
Edward O Herrera,3.76E+14,
Chanell N Craft,3.41E+14,
Carrie E Gardner,3.73E+14,
Loren Q Torpey,6.45E+15,
Holly K Ellison,3.09E+13,
Nolan Z Drakeford,3.81E+13,
Sheila B Mcleod,5.26E+15,
Cristine Shinn,4.76E+15,
Melissa J Bray,6.01E+15,
Linwood E Eder,3.09E+13,
Harry L Marks,5.10E+15,
Shani Bolander,3.49E+14,
Tim A Ayers,4.48E+15,
Diane Wainscott,4.65E+15,
Lynn Meyer,5.12E+15,
Leon G Cardin,4.35E+15,
Mark T Kirby,3.80E+14,
Ernestina Beltran,3.10E+13,
Vincent N Alvarado,4.37E+15,
Alona Q Occhipinti,4.59E+15,
June Sharpe,3.61E+13,
Loida U Takahashi,6.01E+15,
Alan Q Austin,3.54E+15,
Bernard Crompton,3.56E+15,
Gerald X Santiago,5.29E+15,
Abby H Veasley,3.75E+14,
Glenn R Bond,6.01E+15,
Deidra Bostrom,4.07E+15,
Julie E Booker,4.63E+15,
Alex Saul,3.02E+13,
Brandon Q Chavez,3.53E+15,
Rosario L Seo,3.48E+14,
Sandra Murray,3.79E+14,
